TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID
04-03-2021 0.00,TXN00006999,A00006086,PLC00004595,03-02-2013,02-03-2021,02-03-2021,Life,83.37,13000,Carol Schaller,6730 North 59th Drive,#4,Glendale,AZ,85301,806-61-7835,Y,28,34,Y,7,M,Mortgage,LI,116373566,LBFG80977086098342,Bachelor,A,Minor Loss,Police,1,1,DC,Washington,4,AGENT00608,
05-03-2021 0.00,TXN00007000,A00009299,PLC00007259,17-12-2013,27-02-2021,01-03-2021,Life,68.51,71000,Garth Still,68 Route 66,,,VT,5149,622-66-9861,Y,28,38,Y,4,M,Mortgage,MI,22589693,ZBFM01864336169669,High School,A,Total Loss,Ambulance,1,1,CA,Santa Cruz,16,AGENT00744,VNDR00574
05-03-2021 0.00,TXN00007001,A00003099,PLC00001234,14-12-2014,18-02-2021,23-02-2021,Motor,78.11,2000,Sherry Fletcher,214 South End Road,,Mount Tabor,VT,5739,374-07-4831,Y,50,30,Y,7,H,Own,HI,97574507,TNPC97028821886193,PhD,D,Minor Loss,Ambulance,1,1,FL,Panama City Beach,3,AGENT00225,VNDR00311
05-03-2021 0.00,TXN00007002,A00005942,PLC00006193,17-04-2012,15-02-2021,20-02-2021,Mobile,8.65,100,Frank Pope,5408 Iris Street,,Arvada,CO,80002,700-14-7849,N,54,57,Y,2,M,Rent,LI,51985051,NHXX91539008412134,Bachelor,A,Major Loss,Police,0,1,VT,Burlington,18,AGENT00594,VNDR00418
05-03-2021 0.00,TXN00007003,A00007163,PLC00005933,16-01-2013,20-02-2021,25-02-2021,Travel,66.34,4000,Robert Holmes,266 South J Street,,Livermore,CA,94550,492-85-7847,N,49,45,Y,5,H,Own,LI,76217717,HDOD83118393265700,Bachelor,A,Minor Loss,Police,1,1,AR,Fayetteville,5,AGENT01171,
05-03-2021 0.00,TXN00007004,A00005910,PLC00009067,17-01-2016,03-03-2021,03-03-2021,Mobile,7.21,100,Dolly Chacon,56 Gardner Street,,Manchester,CT,6040,135-51-2792,Y,62,88,Y,2,L,Rent,MI,127802259,QQGO77966493589960,Bachelor,A,Major Loss,Police,1,1,MD,Baltimore,2,AGENT01004,
05-03-2021 0.00,TXN00007005,A00008454,PLC00006783,27-12-2013,24-02-2021,27-02-2021,Health,190.66,19000,William Stanley,210 Depot Street,,Woodford,VT,5201,709-70-9193,Y,57,31,Y,3,H,Mortgage,HI,43178737,GSKH96996762691439,High School,A,Minor Loss,None,1,0,MA,Plymouth,15,AGENT00903,
05-03-2021 0.00,TXN00007006,A00000603,PLC00003763,16-05-2019,20-02-2021,25-02-2021,Life,98.33,56000,Kenneth Rogers,4408 Bonaparte Boulevard,,Midwest City,OK,73110,814-04-7423,Y,61,85,Y,5,L,Own,MI,42664132,IWZJ00326143222991,High School,A,Minor Loss,None,1,0,AZ,Mesa,14,AGENT01174,VNDR00394
05-03-2021 0.00,TXN00007007,A00001815,PLC00007648,02-07-2010,23-02-2021,26-02-2021,Travel,96.84,3000,Sharon Barrett,618 Ava Circle Northeast,,Washington,DC,20017,234-41-9043,Y,31,86,Y,3,L,Mortgage,HI,92988253,ROUV21625910234548,Bachelor,A,Major Loss,Ambulance,1,1,FL,Panama City,17,AGENT00476,
05-03-2021 0.00,TXN00007008,A00000538,PLC00008178,24-05-2014,24-02-2021,27-02-2021,Mobile,11.4,300,Jennie Blough,81 Buck Hill Road,,Guilford,VT,5301,226-15-5283,N,49,21,Y,2,M,Own,LI,60682484,HOFR44527886964892,Masters,A,Minor Loss,Police,1,1,CT,Manchester,8,AGENT00470,VNDR00068
05-03-2021 0.00,TXN00007009,A00007420,PLC00009474,31-01-2018,23-02-2021,26-02-2021,Health,125.68,19000,Anne Chambers,2278 North Windswept Lane,,Fayetteville,AR,72703,415-16-6143,Y,31,38,Y,7,L,Mortgage,MI,119425136,PGOZ31047446327203,NA,A,Total Loss,Ambulance,1,0,TN,Nashville,5,AGENT00564,VNDR00193
05-03-2021 0.00,TXN00007010,A00005718,PLC00003854,29-04-2019,01-03-2021,02-03-2021,Travel,62.56,5000,Samuel Doremus,150 Meadowview Street,,Marshfield,MA,2050,406-37-9016,Y,42,102,Y,5,M,Own,HI,20421216,DSER36080158613794,Bachelor,A,Major Loss,Other,0,1,CO,Arvada,14,AGENT00284,
05-03-2021 0.00,TXN00007011,A00004756,PLC00004529,15-12-2010,02-03-2021,02-03-2021,Motor,113.96,8000,William Beal,16244 Seville Park Circle,,Anchorage,AK,99516,091-56-3685,N,50,7,Y,3,L,Rent,LI,95768580,IOTY66002026645058,High School,A,Minor Loss,None,1,1,CA,San Leandro,1,AGENT01170,
05-03-2021 0.00,TXN00007012,A00006051,PLC00007239,16-02-2013,25-02-2021,28-02-2021,Health,138.52,8000,Ryan Robinson,1215 Joseph Avenue,,Nashville,TN,37207,455-02-7851,Y,39,26,Y,4,H,Mortgage,HI,81988484,EURQ77755094382500,MD,A,Minor Loss,Ambulance,1,1,MD,Glen Burnie,23,AGENT00042,VNDR00541
05-03-2021 0.00,TXN00007013,A00002363,PLC00002116,06-04-2014,24-02-2021,27-02-2021,Travel,60.15,1000,Pete Gallagher,5788 Cane Ridge Road,,Nashville,TN,37013,740-53-3180,N,49,35,Y,4,H,Rent,HI,94878248,RDJH14810327815580,Bachelor,A,Minor Loss,Police,1,1,GA,Savannah,1,AGENT01182,
05-03-2021 0.00,TXN00007014,A00003381,PLC00008541,27-07-2017,17-02-2021,22-02-2021,Life,98.41,21000,Jack Fox,600 West 19th Avenue,APT B,Anchorage,AK,99503,421-71-1695,Y,32,18,Y,2,M,Rent,HI,59501424,MKIZ44063842024041,High School,A,Total Loss,Ambulance,1,0,AR,Fayetteville,0,AGENT00482,VNDR00532
05-03-2021 0.00,TXN00007015,A00009231,PLC00009211,24-08-2012,28-02-2021,01-03-2021,Travel,93.94,5000,Brian Arrington,1156 Greenhill Road,,Arnold,MD,21012,824-94-3807,N,39,49,Y,5,M,Rent,MI,22694627,MKJJ63585180408666,High School,A,Minor Loss,Police,0,1,KY,Louisville,3,AGENT00510,VNDR00187
05-03-2021 0.00,TXN00007016,A00001167,PLC00006982,13-03-2017,19-02-2021,24-02-2021,Mobile,9.98,600,Robert Davis,505 Tarpon Street,,Panama City Beach,FL,32413,774-10-7837,Y,55,108,Y,6,M,Rent,MI,46052957,ITZC41857958477504,Masters,A,Total Loss,Ambulance,0,1,AZ,Glendale,4,AGENT00748,VNDR00364
05-03-2021 0.00,TXN00007017,A00007075,PLC00008603,31-03-2018,19-02-2021,24-02-2021,Property,89.31,36000,Dawn Abbenante,4216 Winter Lake Drive,,Louisville,KY,40272,291-43-6044,N,53,47,Y,3,L,Own,HI,112279486,ARGX42781578518016,Bachelor,A,Major Loss,Police,0,1,MA,Everett,23,AGENT00926,VNDR00325
05-03-2021 0.00,TXN00007018,A00007845,PLC00005440,18-06-2016,21-02-2021,26-02-2021,Health,108.85,6000,John Le,6450 West Bethany Home Road,,Glendale,AZ,85301,110-07-3126,Y,25,71,Y,2,L,Mortgage,HI,52551044,ZHJQ68731315956131,Bachelor,A,Major Loss,Ambulance,0,1,DC,Washington,22,AGENT00365,VNDR00143
05-03-2021 0.00,TXN00007019,A00009293,PLC00001280,20-05-2011,25-02-2021,28-02-2021,Motor,102.79,2000,Ann Allen,1522 South 36th Street,,Louisville,KY,40211,726-26-8698,Y,27,75,N,2,H,Mortgage,MI,109988735,OHTP75588337245437,NA,A,Total Loss,Ambulance,0,1,AZ,Glendale,14,AGENT00964,VNDR00075
05-03-2021 0.00,TXN00007020,A00006075,PLC00003465,11-07-2013,14-02-2021,19-02-2021,Mobile,6.22,300,Gary Borkowski,406 Stilz Avenue,,Louisville,KY,40206,538-20-3400,Y,42,53,Y,2,L,Own,HI,36580387,RRUC25542206260154,High School,A,Total Loss,Police,0,0,AR,Fayetteville,3,AGENT01106,VNDR00343
05-03-2021 0.00,TXN00007021,A00009954,PLC00001383,29-07-2012,17-02-2021,22-02-2021,Mobile,6.38,100,Alfredo Cahill,1745 T Street Southeast,,Washington,DC,20020,402-21-1588,Y,39,23,Y,3,H,Own,HI,31979634,IYCQ65461190406862,Bachelor,A,Major Loss,Ambulance,0,1,DC,Washington,12,AGENT01184,
05-03-2021 0.00,TXN00007022,A00005551,PLC00001764,05-03-2017,26-02-2021,28-02-2021,Mobile,7.87,100,Darla Mccoy,3146 North Old Wire Road,,Fayetteville,AR,72703,517-24-6784,Y,48,68,Y,2,H,Mortgage,MI,119756009,RENM64914629031868,High School,D,Minor Loss,Other,1,1,CA,Elk Grove,17,AGENT00977,VNDR00594
05-03-2021 0.00,TXN00007023,A00009746,PLC00003581,31-01-2017,26-02-2021,28-02-2021,Motor,132.73,10000,Carolyn White,34 Main Street,#5H,Gardner,MA,1440,757-89-2840,Y,36,97,Y,2,M,Mortgage,MI,93932499,RUXO61124456147147,Bachelor,A,Total Loss,None,1,1,MD,Annapolis,13,AGENT00090,
05-03-2021 0.00,TXN00007024,A00000264,PLC00005952,12-09-2010,16-02-2021,21-02-2021,Property,98.98,12000,Julia Deubner,10304 North 179th Drive,,Waddell,AZ,85355,003-90-8662,Y,49,90,Y,4,M,Own,HI,35171687,XHDP98253492749033,Bachelor,A,Total Loss,Ambulance,1,1,AL,Montgomery,19,AGENT00534,VNDR00056
05-03-2021 0.00,TXN00007025,A00002878,PLC00009254,25-01-2014,01-03-2021,02-03-2021,Mobile,11.18,300,Ruth Melia,55 Russells Mills Road,,Dartmouth,MA,2748,856-39-8276,N,58,47,Y,3,H,Own,LI,94782004,XMBV54692169304887,Masters,A,Total Loss,Other,1,1,CO,Wheat Ridge,4,AGENT00391,VNDR00306
05-03-2021 0.00,TXN00007026,A00009157,PLC00000602,18-05-2013,17-02-2021,22-02-2021,Health,121.6,20000,Gladys Woods,4 Orchard Street,,Manchester,CT,6040,190-03-7770,N,53,59,Y,5,H,Own,HI,73557467,YXMV31276782336333,Bachelor,A,Total Loss,None,0,0,TN,Nashville,13,AGENT00794,VNDR00404
05-03-2021 0.00,TXN00007027,A00009533,PLC00006782,11-04-2015,15-02-2021,20-02-2021,Property,129.56,35000,Tasha Williams,7041 Dover Avenue,,North Beach,MD,20714,143-84-1802,Y,32,80,N,3,M,Rent,MI,102754607,FMED23751666960244,High School,A,Minor Loss,Police,1,0,CT,Manchester,8,AGENT01147,VNDR00393
05-03-2021 0.00,TXN00007028,A00000191,PLC00002243,25-10-2019,14-02-2021,19-02-2021,Property,102.13,30000,Deborah Granger,1838 North Scull Creek Drive,,Fayetteville,AR,72703,890-74-6054,N,59,75,Y,2,M,Rent,HI,24493745,EOVQ90262428822975,Bachelor,A,Total Loss,Police,1,0,AL,Montgomery,16,AGENT00220,VNDR00492
05-03-2021 0.00,TXN00007029,A00000618,PLC00006389,07-08-2017,17-02-2021,22-02-2021,Travel,61.47,5000,Dorothy Seel,8505 Waters Avenue,#66,Savannah,GA,31406,337-25-6271,Y,47,87,Y,7,M,Rent,MI,94445134,ZBNL06557614396033,Bachelor,D,Total Loss,None,1,1,AK,Kenai,4,AGENT00356,
05-03-2021 0.00,TXN00007030,A00001560,PLC00008570,30-07-2019,19-02-2021,24-02-2021,Property,145.31,32000,Roger Ridings,1414 East Anderson Street,#317,Savannah,GA,31404,126-52-1268,N,60,95,Y,5,L,Mortgage,HI,34274378,EPKW70579871413173,MD,A,Major Loss,Ambulance,1,1,AZ,Glendale,21,AGENT00409,
05-03-2021 0.00,TXN00007031,A00008302,PLC00000766,26-11-2012,20-02-2021,25-02-2021,Health,128.36,4000,Donald Scott,813 Linda Lane,,Panama City Beach,FL,32407,808-50-4840,Y,54,107,Y,4,M,Rent,HI,111907872,NXKB65041256888621,Bachelor,A,Total Loss,None,0,1,CT,Manchester,11,AGENT00276,VNDR00301
05-03-2021 0.00,TXN00007032,A00001543,PLC00005741,28-07-2014,27-02-2021,01-03-2021,Property,104.42,35000,Mary Bradshaw,43 Howarth Avenue,,Attleboro,MA,2703,559-86-2753,Y,40,59,Y,7,L,Mortgage,MI,89485497,BJRB24010834071793,High School,A,Minor Loss,None,0,1,CO,Arvada,14,AGENT01028,
05-03-2021 0.00,TXN00007033,A00000294,PLC00003569,14-05-2019,20-02-2021,25-02-2021,Health,142.61,20000,Steven Ohlsen,412 Lakefront Drive,,Panama City Beach,FL,32413,620-60-4668,Y,38,108,Y,5,H,Mortgage,HI,73524076,NKJM44121168566691,Bachelor,A,Major Loss,Ambulance,1,1,MA,Peabody,14,AGENT00716,
05-03-2021 0.00,TXN00007034,A00009069,PLC00004022,27-06-2013,13-02-2021,18-02-2021,Mobile,8.3,100,Daniel Galvan,8398 West Denton Lane,,Glendale,AZ,85305,217-41-8841,Y,43,36,Y,7,M,Rent,LI,126026133,AJVX29784991097541,Bachelor,A,Major Loss,Ambulance,0,0,FL,Panama City,22,AGENT00101,VNDR00584
05-03-2021 0.00,TXN00007035,A00005173,PLC00007372,29-06-2017,28-02-2021,01-03-2021,Motor,103.95,1000,Linda Mcintyre,716 Waller Road,,Brentwood,TN,37027,696-05-8533,Y,60,52,Y,3,H,Rent,LI,41100312,LNKX46153450091189,College,A,Major Loss,Police,1,0,FL,Panama City Beach,19,AGENT00257,VNDR00293
06-03-2021 0.00,TXN00007036,A00008504,PLC00002905,25-08-2015,28-02-2021,02-03-2021,Health,159.74,10000,Anna Mendoza,3 Mad Anthony Lane,,Savannah,GA,31411,091-33-2518,N,43,13,N,5,L,Mortgage,HI,77678546,DOCA52321369675133,MD,A,Minor Loss,Ambulance,1,1,AK,Anchorage,21,AGENT00661,VNDR00358
06-03-2021 0.00,TXN00007037,A00002454,PLC00002144,24-03-2012,17-02-2021,22-02-2021,Travel,64.71,1000,Patricia Kelley,2456 22nd Avenue,,Greeley,CO,80631,840-91-5829,Y,63,36,Y,5,L,Rent,MI,51533306,BWWD44370487899222,Bachelor,A,Major Loss,Police,1,0,CO,Arvada,21,AGENT01178,VNDR00592
06-03-2021 0.00,TXN00007038,A00009206,PLC00002093,12-11-2015,28-02-2021,02-03-2021,Mobile,7.26,300,Gilbert Brand,804 Dry Creek Road,,Goodlettsville,TN,37072,196-76-0174,Y,45,13,Y,5,M,Own,MI,122274057,MPYW37386241835447,Bachelor,A,Major Loss,Ambulance,1,0,AL,Montgomery,7,AGENT00264,VNDR00033
06-03-2021 0.00,TXN00007039,A00006774,PLC00007182,15-08-2015,03-03-2021,03-03-2021,Property,110.86,24000,Rita Mendoza,903 Mallard Creek Road,,Saint Matthews,KY,40207,840-48-9012,N,44,108,N,2,L,Own,MI,126390076,PSZX07142645813545,Bachelor,A,Minor Loss,Police,0,1,MA,Quincy,1,AGENT00342,VNDR00477
06-03-2021 0.00,TXN00007040,A00009779,PLC00008716,24-11-2012,21-02-2021,26-02-2021,Life,57.45,34000,David Green,5209 North Dewey Avenue,,Oklahoma City,OK,73118,418-78-3850,Y,55,68,Y,4,L,Own,MI,57242549,MOTR02480109202722,Masters,A,Minor Loss,Police,1,1,GA,Thunderbolt,8,AGENT00992,
06-03-2021 0.00,TXN00007041,A00002146,PLC00000617,05-08-2018,20-02-2021,25-02-2021,Travel,74.75,2000,Gail Andrews,235 Hugh Thomas Drive,,Panama City,FL,32404,060-87-4137,N,34,55,Y,5,M,Mortgage,MI,88290557,LJGB56744729766437,MD,A,Total Loss,Ambulance,0,0,AR,Fayetteville,13,AGENT00467,
06-03-2021 0.00,TXN00007042,A00002061,PLC00007728,07-01-2012,15-02-2021,20-02-2021,Property,109.68,35000,Alexander Bissell,7124 West Morrow Drive,,Glendale,AZ,85308,047-61-0713,N,38,6,Y,7,M,Own,LI,56996809,KIKE48273353527993,High School,D,Minor Loss,Ambulance,1,1,MA,Medford,12,AGENT00133,VNDR00351
06-03-2021 0.00,TXN00007043,A00007460,PLC00009684,31-05-2018,17-02-2021,22-02-2021,Motor,123.17,3000,Jesus Perry,6234 West 68th Circle,,Arvada,CO,80003,388-95-5986,Y,52,53,Y,4,M,Mortgage,HI,99720676,AUEA56653418989760,Masters,A,Minor Loss,Police,1,1,OK,Norman,12,AGENT00088,
06-03-2021 0.00,TXN00007044,A00004021,PLC00003182,06-11-2014,24-02-2021,27-02-2021,Motor,100.4,6000,Leslie Healy,622 Elaine Drive,,Nashville,TN,37211,217-41-1713,N,27,26,Y,2,H,Rent,MI,89507964,NIQM13633625597669,High School,A,Minor Loss,Police,1,0,FL,Panama City,20,AGENT00188,VNDR00484
06-03-2021 0.00,TXN00007045,A00000850,PLC00006244,10-02-2011,28-02-2021,02-03-2021,Health,173.96,8000,Tyler Powers,3300 Crystal Road,,Montgomery,AL,36110,894-11-1323,N,38,35,N,5,M,Own,HI,32402870,QZEZ05823352203701,Bachelor,A,Minor Loss,Police,0,1,VT,Colchester,21,AGENT00086,
06-03-2021 0.00,TXN00007046,A00008807,PLC00003058,31-07-2011,19-02-2021,24-02-2021,Life,87.4,55000,Beulah Goodrich,295 Townes Drive,,Nashville,TN,37211,850-56-7124,N,59,7,Y,2,L,Mortgage,HI,98063732,QCBW58761094939137,Bachelor,A,Minor Loss,Ambulance,1,0,TN,Nashville,16,AGENT00641,VNDR00532
06-03-2021 0.00,TXN00007047,A00003891,PLC00008942,08-08-2016,05-03-2021,05-03-2021,Motor,113.24,7000,Mollie Degraffenreid,2632 Jackson Street East,,Carson,CA,90810,040-65-4826,Y,46,49,Y,6,M,Own,MI,64117942,EWIG93189468056641,High School,A,Minor Loss,Police,1,1,AK,Anchorage,23,AGENT00837,VNDR00066
06-03-2021 0.00,TXN00007048,A00002745,PLC00008969,13-04-2019,01-03-2021,02-03-2021,Life,68.6,87000,Donald Ford,3862 Almond Avenue,,Fremont,CA,94538,443-37-4967,Y,42,73,Y,3,L,Rent,LI,64360100,GIPL83876504308539,Masters,A,Total Loss,None,1,0,AR,Fayetteville,12,AGENT00467,VNDR00187
06-03-2021 0.00,TXN00007049,A00007570,PLC00009714,22-04-2018,16-02-2021,21-02-2021,Life,94.98,31000,Deirdre Dejardin,301 Willow Way,,Lynn Haven,FL,32444,478-51-6245,Y,34,76,Y,2,L,Mortgage,LI,67606890,MRJO13908818304725,PhD,A,Major Loss,None,1,0,OK,Oklahoma City,19,AGENT01027,
06-03-2021 0.00,TXN00007050,A00002594,PLC00005589,23-12-2017,19-02-2021,24-02-2021,Health,136.09,4000,Cherise Lewis,22 Charnock Street,#2,Beverly,MA,1915,211-69-9508,N,60,63,Y,6,M,Own,MI,67821772,ZDWL09212996063637,Bachelor,A,Total Loss,None,1,1,AL,Montgomery,20,AGENT00147,VNDR00314
06-03-2021 0.00,TXN00007051,A00007445,PLC00002519,27-01-2012,15-02-2021,20-02-2021,Life,89.68,10000,Joel Thompson,386 Daniels Road,,New Haven,VT,5472,544-71-5548,N,46,9,Y,7,M,Rent,MI,53390495,JLON83865218972052,MD,A,Total Loss,Police,1,1,CT,Manchester,19,AGENT00904,VNDR00209
06-03-2021 0.00,TXN00007052,A00003966,PLC00002420,25-01-2019,23-02-2021,28-02-2021,Mobile,11.38,200,Linda Dell,2017 North Hartford Drive,,Fayetteville,AR,72701,015-76-3300,Y,28,61,Y,7,M,Mortgage,MI,21103135,MHOW51617156613513,Bachelor,A,Total Loss,Ambulance,0,1,FL,Panama City,18,AGENT00138,
06-03-2021 0.00,TXN00007053,A00000797,PLC00007561,23-04-2011,26-02-2021,01-03-2021,Property,81.23,20000,Adam Hart,4329 Howe Street,,Oakland,CA,94611,366-86-7423,Y,44,116,Y,2,L,Own,MI,58767065,POSB72519232091699,PhD,A,Minor Loss,Ambulance,1,0,AZ,Glendale,17,AGENT00413,VNDR00167
06-03-2021 0.00,TXN00007054,A00001097,PLC00009536,19-07-2018,14-02-2021,19-02-2021,Motor,73.92,1000,Annie Puffinburger,2850 Davenport Street Northwest,,Washington,DC,20008,078-52-0107,Y,44,104,Y,4,L,Own,LI,102182732,WYFF25416143406855,Bachelor,A,Total Loss,Ambulance,1,1,AL,Montgomery,4,AGENT00540,VNDR00115
06-03-2021 0.00,TXN00007055,A00006912,PLC00009475,25-07-2014,23-02-2021,28-02-2021,Travel,69.08,2000,Elizabeth Ledbetter,2032 Gorgas Street,,Montgomery,AL,36106,394-54-3286,Y,37,6,Y,3,M,Own,MI,22252713,PIOG66863443232601,Bachelor,A,Major Loss,Police,1,0,MD,Pasadena,2,AGENT00353,
06-03-2021 0.00,TXN00007056,A00006563,PLC00005277,27-11-2015,23-02-2021,28-02-2021,Travel,99.29,3000,Ronnie Valencia,3102 Kinvara Lane,,Louisville,KY,40242,163-70-4681,N,26,68,N,3,L,Own,MI,106574799,PGYK19157192179973,High School,A,Major Loss,Ambulance,0,1,AK,Anchorage,4,AGENT00697,VNDR00047
06-03-2021 0.00,TXN00007057,A00000120,PLC00003034,31-10-2015,28-02-2021,02-03-2021,Motor,94.31,6000,Alix Price,2928 Avon Road,,Panama City,FL,32405,847-74-0877,Y,55,71,Y,5,L,Rent,HI,20500056,CKGZ87675306322231,Bachelor,A,Major Loss,Ambulance,1,1,CO,Arvada,22,AGENT00572,VNDR00265
06-03-2021 0.00,TXN00007058,A00007091,PLC00005400,11-01-2014,24-02-2021,27-02-2021,Property,139.03,11000,Jean Harris,1011 Bell Avenue,,Glen Burnie,MD,21060,113-66-6141,N,56,49,Y,3,M,Own,HI,105876197,ILFD01042378505457,Bachelor,D,Total Loss,Police,0,1,VT,East Haven,19,AGENT01135,VNDR00398
06-03-2021 0.00,TXN00007059,A00005616,PLC00009263,13-11-2011,17-02-2021,22-02-2021,Travel,87.69,3000,Michael Nelson,54 Gentry Court,,Annapolis,MD,21403,513-91-2339,Y,26,24,Y,7,M,Own,MI,85970689,FRON37250315688897,Bachelor,A,Total Loss,Other,1,0,CA,Fremont,4,AGENT00408,VNDR00188
06-03-2021 0.00,TXN00007060,A00008077,PLC00000466,20-05-2016,23-02-2021,28-02-2021,Life,62.02,47000,Brandon Kotterna,2900 North Western Avenue,,Edmond,OK,73012,867-26-1375,Y,25,101,Y,2,M,Mortgage,MI,47163748,TSTZ19529306007365,MD,A,Total Loss,Police,1,1,MD,Annapolis,22,AGENT00724,
06-03-2021 0.00,TXN00007061,A00008073,PLC00007488,24-11-2016,17-02-2021,22-02-2021,Travel,81.27,4000,Mae Klein,22825 North 74th Lane,,Glendale,AZ,85310,730-04-5326,Y,64,92,Y,7,L,Rent,MI,43625426,QMAW36954991766869,Bachelor,A,Total Loss,Police,1,1,FL,Panama City,18,AGENT00238,
06-03-2021 0.00,TXN00007062,A00002169,PLC00003981,23-09-2011,19-02-2021,24-02-2021,Life,99.02,75000,Pauline Evans,1528 Spruce Street,M,Berkeley,CA,94709,213-92-5429,Y,45,99,Y,4,M,Own,HI,39447236,ATET81401283934083,High School,A,Total Loss,Ambulance,1,0,CA,Grass Valley,19,AGENT00521,
06-03-2021 0.00,TXN00007063,A00005867,PLC00004933,10-04-2015,27-02-2021,01-03-2021,Life,78.55,56000,Elizabeth Bill,34 Harris Street,#6,Brookline,MA,2446,591-32-1201,Y,38,118,Y,5,M,Mortgage,LI,114862778,EJBL94799974238754,Bachelor,A,Total Loss,Other,1,1,AL,Montgomery,7,AGENT00290,VNDR00359
06-03-2021 0.00,TXN00007064,A00002579,PLC00004958,12-08-2012,28-02-2021,02-03-2021,Mobile,8.57,600,Theo Kelly,6225 West Citrus Way,,Glendale,AZ,85301,469-24-3337,Y,39,73,Y,5,M,Own,MI,101990051,IOHL72565145690656,College,A,Total Loss,Ambulance,0,0,FL,Panama City,17,AGENT01092,
06-03-2021 0.00,TXN00007065,A00005287,PLC00004114,08-11-2011,01-03-2021,02-03-2021,Motor,127.41,5000,Marguerite Merlino,8506 Laviento Drive,,Anchorage,AK,99515,406-60-1472,Y,62,10,Y,6,L,Mortgage,MI,88515850,SHSR98123453694836,NA,A,Minor Loss,Ambulance,1,0,MD,Jessup,21,AGENT00659,VNDR00593
06-03-2021 0.00,TXN00007066,A00003515,PLC00006646,03-12-2017,01-03-2021,02-03-2021,Mobile,7.78,200,Micheal Livesay,137 Gazebo East Drive,,Montgomery,AL,36117,882-94-9152,Y,60,94,N,7,M,Own,LI,79761163,IWUI27445066212906,PhD,A,Total Loss,Ambulance,0,1,MA,Freetown,19,AGENT00403,VNDR00529
06-03-2021 0.00,TXN00007067,A00008965,PLC00004172,13-09-2018,02-03-2021,03-03-2021,Health,103.65,10000,Jessica Treffert,276 Adams Street,,Quincy,MA,2169,326-85-1001,N,37,89,Y,3,L,Mortgage,MI,26626536,FILT69655054308749,Bachelor,A,Major Loss,None,1,1,AL,Montgomery,9,AGENT00845,VNDR00234
07-03-2021 0.00,TXN00007068,A00004843,PLC00003707,23-06-2012,19-02-2021,24-02-2021,Health,106.47,9000,Heidi Leon,406 North Hammonds Ferry Road,,Linthicum Heights,MD,21090,728-93-9334,N,27,117,Y,2,L,Mortgage,MI,50023639,GEYK22583489440072,High School,A,Total Loss,None,1,1,GA,Savannah,17,AGENT00655,
07-03-2021 0.00,TXN00007069,A00002388,PLC00006407,31-12-2018,21-02-2021,26-02-2021,Property,102.2,30000,Linda Porter,4960 Paddock Club Drive,,Montgomery,AL,36116,220-78-5353,N,48,73,Y,3,M,Rent,HI,76038093,UQTL84710480415426,Bachelor,A,Major Loss,None,0,1,DC,Washington,7,AGENT00713,VNDR00582
07-03-2021 0.00,TXN00007070,A00003421,PLC00003979,25-08-2011,15-02-2021,20-02-2021,Motor,122.09,4000,Maegan Hendricks,100 Lake Forest Drive,,Montgomery,AL,36117,646-94-6213,Y,32,42,Y,7,M,Own,MI,79692368,WECI43078360035464,Bachelor,A,Total Loss,Ambulance,0,1,MD,Edgewater,20,AGENT00320,VNDR00267
07-03-2021 0.00,TXN00007071,A00006724,PLC00003528,26-09-2019,01-03-2021,03-03-2021,Health,160.83,15000,Gregg Bumgarner,8376 Albacore Drive,,Pasadena,MD,21122,060-24-5526,Y,44,98,Y,2,L,Rent,HI,32748042,LGLI74343505356816,Masters,A,Total Loss,Police,1,1,CO,Arvada,5,AGENT01034,
07-03-2021 0.00,TXN00007072,A00001100,PLC00001707,29-12-2010,21-02-2021,26-02-2021,Travel,88.15,5000,Mark Johnson,1623 Mines Road,,Lowell,VT,5847,123-94-4199,Y,40,35,Y,7,M,Own,LI,65818664,TFTO34862076911533,Bachelor,A,Minor Loss,Ambulance,1,0,AK,Anchorage,21,AGENT00535,VNDR00417
07-03-2021 0.00,TXN00007073,A00005203,PLC00005122,09-10-2013,23-02-2021,28-02-2021,Health,115.26,15000,Anna Janicki,2032 Gorgas Street,,Montgomery,AL,36106,891-25-5121,Y,48,65,Y,4,M,Own,MI,46151311,YXZE35575267453804,High School,A,Minor Loss,None,0,0,CA,Oakland,21,AGENT00480,VNDR00354
